Date,ABC,DEF,GHI,JKL,MNO,PQR,STU,VWX,XYZ,ZAB,mkt,date2,rf,rm,hml,smb
8/12/1993,10.54298614,24.38702856,59.82614401,20.54924224,12.62212856,32.16130025,8.920131017,50.03532019,43.71358421,23.51875011,105.4366381,8/12/1993,1.1,-0.289,0.27,0.11
8/13/1993,10.67048272,24.86410507,60.02860135,21.98024797,12.62212856,31.97959799,9.227721742,49.61626391,43.2959385,24.21285187,105.6276513,8/13/1993,1.1,0.181,-0.12,-0.01
8/16/1993,10.54298614,25.4814982,60.02860135,23.86917553,12.62212856,31.97959799,9.080078194,49.86769768,43.43515373,24.48726419,106.16879,8/16/1993,1.1,0.511,-0.08,-0.32
8/17/1993,10.78817187,25.3692449,59.674301,22.92471175,13.02929399,31.97959799,9.227721742,49.4486414,43.43515373,24.48726419,106.4994889,8/17/1993,1.1,0.311,-0.58,0.05
8/18/1993,10.67048272,25.22892828,59.82614401,23.86917553,13.02929399,31.79789573,9.387668919,48.02385004,43.57436897,24.48726419,107.1093404,8/18/1993,1.1,0.571,-0.77,0.16
8/19/1993,10.78817187,25.22892828,59.11754332,24.35571747,12.82571128,31.79789573,9.227721742,48.61052883,43.15672326,24.48726419,107.1532643,8/19/1993,1.1,0.041,0.04,-0.09
8/20/1993,10.90586102,26.71628446,59.82614401,24.84225942,12.82571128,31.97959799,9.227721742,47.35335998,42.59986231,24.48726419,107.1650518,8/20/1993,1.1,0.011,0.06,0.33
8/23/1993,10.78817187,25.84632141,59.32000066,25.7867232,12.41854584,31.79789573,9.535312467,47.94003878,42.59986231,24.6163994,107.0483055,8/23/1993,1.1,-0.109,0.15,0
8/24/1993,10.78817187,26.35146125,61.09150238,25.30018125,12.41854584,31.97959799,8.772487469,49.4486414,42.32143184,24.6163994,107.9955676,8/24/1993,1.1,0.881,-0.05,-0.33
8/25/1993,10.78817187,26.46371454,60.73720204,25.30018125,12.82571128,31.97959799,9.227721742,49.61626391,42.32143184,24.48726419,108.061465,8/25/1993,1.1,0.061,0.62,-0.01
8/26/1993,10.78817187,26.71628446,63.21730445,24.84225942,12.21496312,31.97959799,8.920131017,49.95150894,42.32143184,24.48726419,108.1274026,8/26/1993,1.1,0.061,0.38,-0.28
8/27/1993,10.90586102,26.71628446,63.21730445,25.7867232,12.21496312,31.79789573,9.227721742,49.4486414,42.18221661,24.21285187,108.0636263,8/27/1993,1.1,-0.059,-0.28,0.29
8/30/1993,10.78817187,26.71628446,64.68512017,25.7867232,11.60421496,31.79789573,9.387668919,48.94577386,42.18221661,23.79316244,108.3893878,8/30/1993,1.1,0.301,-0.16,-0.03
8/31/1993,10.90586102,26.96885437,65.03942052,25.30018125,11.91040337,31.79789573,9.387668919,48.77815135,42.18221661,23.92229765,108.879328,8/31/1993,1.1,0.451,0.03,0.23
9/1/1993,10.78817187,26.96885437,65.03942052,24.84225942,12.41854584,31.97959799,9.387668919,50.03532019,42.18221661,23.79316244,108.9250669,9/1/1993,1.2,0.042,-0.1,0.26
9/2/1993,10.67048272,26.35146125,65.03942052,24.35571747,12.0113804,31.97959799,9.387668919,49.19720763,42.46064708,23.09906068,108.7313527,9/2/1993,1.2,-0.178,-0.45,0.62
9/3/1993,10.78817187,26.35146125,64.33081982,24.35571747,11.80779768,31.97959799,9.387668919,48.27528381,42.87829279,22.67937125,108.7987871,9/3/1993,1.2,0.062,0.1,0.22
9/7/1993,10.90586102,26.71628446,64.12836248,23.86917553,11.60421496,32.70640704,9.387668919,48.61052883,43.2959385,22.53409414,107.9664128,9/7/1993,1.2,-0.768,0.58,-0.32
9/8/1993,10.78817187,26.35146125,64.48266283,24.35571747,11.40063224,32.52470477,9.535312467,49.19720763,43.2959385,22.11440471,107.2476006,9/8/1993,1.2,-0.668,0.42,-0.73
9/9/1993,10.90586102,26.60403116,63.97651948,23.86917553,11.19704953,32.34300251,10.15049392,50.53818773,43.43515373,22.25968182,107.6688363,9/9/1993,1.2,0.392,-0.19,0.21
9/10/1993,11.27854332,27.08110767,66.65907924,24.84225942,11.60421496,32.16130025,10.00285037,51.29248904,43.57436897,21.71085718,108.5683779,9/10/1993,1.2,0.832,-0.26,-0.02
9/13/1993,11.64141819,26.71628446,66.30477889,25.30018125,11.50160927,32.34300251,9.695259644,52.54965789,43.43515373,21.56558006,108.5596928,9/13/1993,1.2,-0.008,0.47,-0.13
9/14/1993,11.27854332,26.60403116,65.19126352,25.7867232,10.99346681,32.16130025,9.387668919,51.3763003,43.43515373,21.42030295,107.9988076,9/14/1993,1.2,-0.518,0.13,-0.09
9/15/1993,11.27854332,26.82853775,64.68512017,26.75980709,10.58630137,32.16130025,9.227721742,52.29822412,43.15672326,22.40495893,108.3796332,9/15/1993,1.2,0.352,-0.19,-0.06
9/20/1993,11.39372844,26.71473696,63.95598033,26.27482125,10.36575342,32.16130025,9.382509333,52.54965789,43.15672326,22.55399413,107.776559,9/20/1993,1.2,-0.558,0.15,0.58
9/21/1993,11.15375943,26.71473696,63.07059624,26.53157846,10.36575342,32.16130025,9.084840889,51.9629791,42.32943783,22.68646987,107.1554074,9/21/1993,1.2,-0.578,-0.18,-0.31
9/22/1993,11.27854332,26.82853775,63.79973608,26.53157846,10.25636164,32.34198171,9.382509333,52.21441287,42.74308054,22.98454028,108.0506594,9/22/1993,1.2,0.832,-0.54,0.23
9/23/1993,11.27854332,27.08458955,63.59141041,27.24479294,10.36575342,32.70334464,9.977846219,54.39350554,43.15672326,23.11701601,108.5510084,9/23/1993,1.2,0.462,-0.83,0.16
9/24/1993,11.27854332,27.19839034,61.40399089,27.7012502,10.36575342,32.52266318,10.41839552,54.39350554,43.70824688,22.83550507,108.6400567,9/24/1993,1.2,0.082,-0.03,0.27
9/27/1993,11.27854332,27.96654572,63.22684049,29.15620773,11.02739726,32.8840261,10.12072707,53.55539297,44.3976514,22.68646987,109.471056,9/27/1993,1.2,0.762,-0.32,-0.22
9/28/1993,11.51851232,28.08034651,63.79973608,29.15620773,11.02739726,33.06470756,9.823058629,53.80682674,45.36281774,22.98454028,109.5499036,9/28/1993,1.2,0.072,0.3,0.22
9/29/1993,11.27854332,28.33639831,63.07059624,27.7012502,10.58630137,33.06470756,9.680177776,52.80109166,45.50069864,24.54113018,109.3660143,9/29/1993,1.2,-0.168,0.14,0.54
9/30/1993,11.39372844,27.71049393,63.22684049,27.24479294,10.80684932,32.70334464,9.525390185,52.80109166,45.63857955,26.54482569,109.280742,9/30/1993,1.2,-0.078,0.13,0.92
10/1/1993,11.64329621,28.33639831,64.32055025,27.24479294,10.36575342,32.70334464,10.27551466,53.97444925,45.91434136,28.83003215,109.6419642,10/1/1993,1,0.33,0.39,-0.42
10/4/1993,11.51851232,28.22259751,64.164306,27.24479294,10.36575342,32.8840261,10.57318311,54.22588302,46.32798407,28.399486,109.7187404,10/4/1993,1,0.07,0.03,0.21
10/5/1993,11.51851232,28.4501991,63.95598033,27.24479294,10.69745753,32.8840261,10.41839552,54.22588302,45.22493683,28.97906735,109.6858297,10/5/1993,1,-0.03,0.01,-0.02
10/6/1993,11.64329621,28.5924501,63.22684049,27.7012502,10.80684932,33.24538902,7.596498673,53.05252543,45.91434136,28.83003215,109.6858297,10/6/1993,1,0,-0.13,0.48
10/7/1993,11.64329621,28.5924501,61.56023514,27.24479294,10.36575342,33.60675195,7.144042639,53.38777046,45.91434136,28.2504508,109.3682016,10/7/1993,1,-0.29,-0.08,0.25
10/8/1993,11.64329621,28.33639831,61.56023514,27.24479294,10.58630137,33.24538902,6.846374196,53.13633669,45.91434136,28.68099694,109.5542857,10/8/1993,1,0.17,-0.12,-0.1
10/11/1993,11.51851232,28.4501991,60.04987404,27.7012502,10.58630137,33.06470756,7.144042639,52.54965789,45.77646045,28.68099694,109.7845914,10/11/1993,1,0.21,-0.5,0.28
10/12/1993,11.39372844,28.70625089,60.8310953,26.75980709,9.263013699,33.06470756,7.144042639,52.46584664,46.32798407,29.39305403,110.0593963,10/12/1993,1,0.25,-0.49,0.34
10/13/1993,11.51851232,28.4501991,59.52905987,27.24479294,9.374169863,32.8840261,7.596498673,52.80109166,46.05222226,28.54852121,110.2907638,10/13/1993,1,0.21,-0.46,0.37
10/14/1993,11.51851232,28.96230269,63.79973608,27.7012502,9.924657534,32.8840261,7.144042639,54.98018433,45.91434136,28.2504508,111.2656056,10/14/1993,1,0.88,-0.65,-0.5
10/15/1993,11.51851232,29.58820707,63.43516616,27.7012502,10.14520548,32.52266318,7.29883023,54.81256182,45.50069864,27.25688278,111.8009643,10/15/1993,1,0.48,-0.49,0.02
10/18/1993,11.39372844,30.21411145,63.43516616,28.67122189,9.704109589,32.70334464,7.894167116,56.06973067,45.91434136,27.40591798,111.5106594,10/18/1993,1,-0.26,-0.26,0.16
10/19/1993,11.27854332,29.58820707,63.43516616,28.67122189,9.263013699,32.70334464,7.596498673,55.39924062,45.77646045,27.83646412,110.6663906,10/19/1993,1,-0.76,1.01,-0.55
10/20/1993,11.15375943,29.21835448,63.79973608,29.15620773,9.483561644,32.8840261,7.441711082,55.8182969,46.19010317,27.12440704,110.5557796,10/20/1993,1,-0.1,0.27,-0.25
10/21/1993,11.27854332,29.33215527,62.49770065,27.95800741,9.704109589,32.52266318,7.144042639,56.4049757,46.19010317,26.54482569,110.489466,10/21/1993,1,-0.06,-0.16,0.14
10/22/1993,11.15375943,29.21835448,60.8310953,28.67122189,9.704109589,32.70334464,7.441711082,56.65640947,46.32798407,26.82633663,110.2356322,10/22/1993,1,-0.23,0.14,0.5
10/25/1993,11.15375943,29.21835448,62.49770065,28.67122189,9.704109589,32.52266318,7.596498673,56.65640947,46.05222226,26.6938609,110.2576816,10/25/1993,1,0.02,-0.08,-0.08
10/26/1993,11.03857431,29.07610348,61.92480506,28.67122189,9.483561644,32.52266318,7.596498673,57.49452203,46.32798407,25.55125767,110.1144397,10/26/1993,1,-0.13,0.16,-0.18
10/27/1993,11.27854332,29.07610348,62.86227057,27.7012502,8.933073973,32.70334464,7.894167116,58.08120083,46.05222226,25.12071153,110.3790317,10/27/1993,1,0.24,-0.09,0.23
10/28/1993,11.03857431,29.21835448,64.32055025,28.67122189,9.263013699,32.70334464,8.037047969,60.51172727,45.77646045,25.98180381,110.9544976,10/28/1993,1,0.52,0.1,-0.21
10/29/1993,11.03857431,29.07610348,65.62258568,29.15620773,9.042465753,32.52266318,7.739379526,59.58980345,45.63857955,25.98180381,111.2433547,10/29/1993,1,0.26,-0.19,0.76
11/1/1993,11.27854332,29.07610348,65.25801576,29.15620773,9.924657534,32.52266318,7.596498673,60.2602935,45.77646045,24.77296272,111.5463485,11/1/1993,1.2,0.272,-0.24,-0.29
11/2/1993,11.15375943,29.70200786,63.95598033,26.75980709,11.02739726,32.8840261,7.894167116,61.34983984,45.63857955,24.19338137,111.4593763,11/2/1993,1.2,-0.078,-0.26,0.4
11/3/1993,10.7986053,29.95805965,63.22684049,27.7012502,10.58630137,33.06470756,7.739379526,60.8469723,44.94917502,25.07103313,110.1430732,11/3/1993,1.2,-1.188,-0.56,0.46
11/4/1993,10.67382142,30.10031065,62.49770065,25.33337814,10.36575342,32.8840261,7.596498673,58.91931339,43.70824688,24.34241657,108.7226546,11/4/1993,1.2,-1.298,0.26,-0.08
11/5/1993,10.44345117,29.33215527,62.86227057,25.78983541,10.80684932,32.8840261,7.596498673,58.58406837,44.12188959,24.77296272,109.1715159,11/5/1993,1.2,0.412,-0.32,-0.64
11/8/1993,10.67382142,29.58820707,61.92480506,26.27482125,10.58630137,33.24538902,7.596498673,59.17074716,44.53553231,25.78309021,109.4798141,11/8/1993,1.2,0.282,-0.12,0.19
11/9/1993,10.92338919,29.84425886,60.8310953,26.75980709,10.36575342,33.06470756,7.441711082,58.58406837,44.67341321,25.07103313,109.6902172,11/9/1993,1.2,0.192,-0.39,0.39
11/10/1993,10.7986053,29.84425886,60.8310953,25.78983541,10.80684932,33.06470756,7.739379526,59.42218093,46.74162679,25.20350886,110.3966938,11/10/1993,1.2,0.642,-0.24,-0.2
11/11/1993,10.92338919,29.70200786,60.98733955,25.78983541,10.80684932,33.06470756,7.739379526,58.66787962,46.87950769,26.36267156,110.3216496,11/11/1993,1.2,-0.068,-0.07,0.34
11/12/1993,11.27854332,28.96230269,60.62276963,25.78983541,10.36575342,33.06470756,7.739379526,59.58980345,46.74162679,27.22376384,110.8103505,11/12/1993,1.2,0.442,0.15,-0.26
11/15/1993,11.03857431,28.96230269,60.8310953,26.75980709,10.80684932,33.06470756,7.441711082,59.75742596,47.0173886,27.37279905,110.3370957,11/15/1993,1.2,-0.428,0.17,-0.02
11/16/1993,11.27854332,28.84850189,61.56023514,26.27482125,10.80684932,32.8840261,7.894167116,59.75742596,46.60374588,26.08116062,110.7261666,11/16/1993,1.2,0.352,0.02,-0.93
11/17/1993,11.27854332,28.70625089,62.86227057,26.75980709,10.91800548,32.8840261,7.739379526,59.58980345,45.77646045,25.35254407,110.1430732,11/17/1993,1.2,-0.528,0.51,-0.12
11/18/1993,11.27854332,28.5924501,62.49770065,26.75980709,10.91800548,33.24538902,7.739379526,60.17648224,45.36281774,25.78309021,109.7165461,11/18/1993,1.2,-0.388,0.41,-0.31
11/19/1993,11.27854332,28.96230269,60.8310953,26.53157846,11.02739726,33.06470756,7.29883023,59.42218093,44.67341321,26.08116062,109.401017,11/19/1993,1.2,-0.288,0.03,0.03
11/22/1993,11.15375943,28.70625089,60.46652538,25.78983541,10.14520548,32.8840261,7.144042639,57.41071078,44.12188959,25.63405501,108.2496557,11/22/1993,1.2,-1.058,0.69,-0.62
11/23/1993,11.03857431,28.4501991,59.3207342,25.78983541,10.36575342,32.8840261,6.846374196,57.41071078,43.70824688,25.63405501,108.8270784,11/23/1993,1.2,0.532,-0.12,-0.2
11/24/1993,10.92338919,28.4501991,60.25819971,25.33337814,10.36575342,32.8840261,7.001161786,58.66787962,43.15672326,25.78309021,109.3528911,11/24/1993,1.2,0.482,0.03,0.08
11/30/1993,11.16613117,29.40765773,60.96356325,25.10718727,10.25750402,32.8840261,7.159448922,57.75765864,42.74830001,25.47200963,109.2785564,11/30/1993,1.2,-0.068,-0.39,0.4
12/1/1993,11.28264732,28.80582659,59.75436861,25.10718727,10.58574415,33.06470756,7.001161786,59.49535324,43.15672326,25.63669935,109.6617015,12/1/1993,1,0.35,-0.11,0.6
12/2/1993,11.5253893,29.18881004,60.96356325,26.04022463,10.25750402,32.8840261,7.159448922,59.1643638,42.20373568,25.63669935,109.9252057,12/2/1993,1,0.24,-0.07,-0.18
12/3/1993,11.65161513,28.34077526,62.07199167,26.52088024,10.25750402,32.70334464,7.001161786,59.99183742,41.93145351,25.63669935,110.3768242,12/3/1993,1,0.41,-0.18,-0.01
12/6/1993,11.5253893,28.83318255,62.223141,27.93457322,10.25750402,32.70334464,6.855050584,59.74359533,41.79531243,25.47200963,110.6973816,12/6/1993,1,0.29,0.04,-0.3
12/7/1993,11.28264732,28.72375871,62.42467344,27.93457322,9.93100985,32.52266318,6.696763448,60.2400795,41.79531243,25.94777993,110.7638199,12/7/1993,1,0.06,0.14,-0.07
12/8/1993,11.16613117,28.47755506,61.87045923,27.45391761,9.711019126,32.8840261,6.696763448,60.07458478,41.93145351,26.11246964,110.7416694,12/8/1993,1,-0.02,0.21,0.17
12/9/1993,11.04961502,27.87572393,60.96356325,27.00153586,9.384524955,32.70334464,6.550652245,60.32282686,41.65917135,25.63669935,110.288558,12/9/1993,1,-0.41,0.38,0.14
12/10/1993,11.04961502,28.47755506,60.96356325,25.55956902,9.166280189,32.70334464,6.392365109,61.15030048,41.2507481,25.94777993,110.2224048,12/10/1993,1,-0.06,0.32,-0.21
12/13/1993,11.04961502,28.36813122,60.45973215,26.52088024,9.166280189,32.8840261,6.550652245,61.48128993,39.88933727,26.11246964,110.4209838,12/13/1993,1,0.18,0.17,-0.56
12/14/1993,11.5253893,27.62952028,60.25819971,26.29468937,8.948035422,32.52266318,6.392365109,60.32282686,39.75319619,24.99623934,109.7275183,12/14/1993,1,-0.63,0.19,-0.24
12/15/1993,11.65161513,26.53528185,60.10705038,25.55956902,10.36575342,32.52266318,6.550652245,59.74359533,39.34477294,25.1426302,109.5082825,12/15/1993,1,-0.2,-0.24,0.12
12/16/1993,11.89435711,26.53528185,61.16509569,26.52088024,10.80398892,32.8840261,6.392365109,59.41260588,39.61705511,25.47200963,109.7604415,12/16/1993,1,0.23,-0.09,0.01
12/17/1993,12.62258306,27.62952028,62.62620588,26.60570182,10.91223832,33.06470756,6.392365109,59.49535324,39.34477294,25.47200963,110.454115,12/17/1993,1,0.63,0.23,-0.03
12/20/1993,12.50606691,26.9182653,62.62620588,25.67266446,10.80398892,35.05220364,6.087966771,59.66084797,39.20863186,25.47200963,110.3878624,12/20/1993,1,-0.06,0.07,-0.04
12/21/1993,12.37984108,26.28907821,62.77735521,25.19200885,10.47574879,36.31697388,5.941855568,61.48128993,39.75319619,25.47200963,110.1232492,12/21/1993,1,-0.24,0.29,-0.41
12/22/1993,12.37984108,27.27389279,63.33156943,26.60570182,10.47574879,36.6783368,6.087966771,62.30876355,40.16161944,24.83154962,110.465161,12/22/1993,1,0.31,0.12,-0.4
12/23/1993,12.37984108,27.27389279,63.13003698,24.71135323,10.47574879,36.6783368,6.246253907,61.64678466,40.29776052,25.47200963,110.6531115,12/23/1993,1,0.17,-0.32,0.24
12/27/1993,12.25361525,27.52009644,63.13003698,23.75004201,10.25750402,36.49765534,6.550652245,61.31579521,41.2507481,25.47200963,111.2967643,12/27/1993,1,0.58,-0.01,-0.33
12/28/1993,12.50606691,27.27389279,64.03693297,24.71135323,10.69399355,36.31697388,6.392365109,61.48128993,41.2507481,25.47200963,111.5641973,12/28/1993,1,0.24,0.06,0.17
12/29/1993,12.50606691,27.27389279,62.62620588,24.71135323,10.47574879,36.13629242,6.246253907,61.48128993,41.38688918,25.94777993,111.7093251,12/29/1993,1,0.13,-0.18,0.81
12/30/1993,12.50606691,27.13711299,61.36662813,23.75004201,9.821014488,36.13629242,6.392365109,61.48128993,40.97846593,26.11246964,111.4749817,12/30/1993,1,-0.21,-0.24,0.41
12/31/1993,12.25361525,26.7814855,59.55283617,25.19200885,9.821014488,37.22038119,6.392365109,61.31579521,40.16161944,25.47200963,111.4081167,12/31/1993,1,-0.06,-0.22,1.32
1/3/1994,12.37984108,25.08541594,59.55283617,26.12504621,9.602769721,36.49765534,6.550652245,60.2400795,40.02547835,26.11246964,110.987789,1/3/1994,1.2,-0.378,0.36,-0.17
1/4/1994,12.25361525,26.42585801,58.84747262,26.60570182,10.14925462,36.6783368,6.392365109,60.65381631,40.84232485,26.11246964,111.3012163,1/4/1994,1.2,0.282,0.25,-0.08
1/5/1994,12.25361525,27.13711299,56.27793401,25.67266446,10.69399355,36.85901827,6.246253907,60.57106895,40.97846593,26.2588605,111.5708914,1/5/1994,1.2,0.242,-0.11,0.29
1/6/1994,12.1370991,26.9182653,55.77410291,25.19200885,10.80398892,36.85901827,6.246253907,60.48832159,40.4339016,25.94777993,111.506199,1/6/1994,1.2,-0.058,-0.12,0.26
1/7/1994,12.25361525,26.67206166,56.83214822,25.67266446,10.91223832,37.03969973,6.246253907,61.39854257,40.84232485,25.94777993,112.0225495,1/7/1994,1.2,0.462,0.14,-0.19
1/10/1994,12.1370991,26.50792589,58.09172597,25.19200885,11.02048772,37.03969973,6.696763448,63.88096343,41.11460702,26.11246964,112.9923578,1/10/1994,1.2,0.862,0.05,-0.8
1/11/1994,12.50606691,27.27389279,57.38636243,24.23069762,11.13048309,36.49765534,6.392365109,64.87393177,41.2507481,25.94777993,112.8365358,1/11/1994,1.2,-0.138,-0.03,0.13
1/12/1994,12.98184119,27.4106726,56.83214822,24.23069762,11.56697262,36.13629242,6.246253907,64.12920551,41.2507481,26.11246964,112.8726493,1/12/1994,1.2,0.032,-0.14,0.14
1/13/1994,12.86532504,27.4106726,56.83214822,24.23069762,11.56697262,36.13629242,6.246253907,64.46019496,41.11460702,26.42355022,112.7057214,1/13/1994,1.2,-0.148,0.2,0.34
1/14/1994,12.73909921,27.27389279,56.47946645,23.75004201,11.45872321,35.77492949,5.333058891,64.87393177,41.2507481,26.7346308,113.2389498,1/14/1994,1.2,0.472,-0.02,-0.23
1/17/1994,12.73909921,27.27389279,55.37103803,24.23069762,10.69399355,35.59424803,5.333058891,64.95667913,41.2507481,26.7346308,113.0375637,1/17/1994,1.2,-0.178,0.15,0.44
1/18/1994,12.73909921,26.67206166,56.83214822,23.75004201,11.13048309,34.51015926,5.479170094,65.20492122,40.84232485,26.7346308,113.1981911,1/18/1994,1.2,0.142,0.07,-0.04
1/19/1994,12.62258306,27.10975703,57.38636243,23.75004201,10.69399355,34.51015926,5.333058891,64.12920551,40.97846593,26.7346308,113.155184,1/19/1994,1.2,-0.038,0.06,0.24
1/24/1994,13.37273657,26.81214493,55.73962333,23.24973134,11.23318651,34.14689442,5.333058891,62.72250036,40.97846593,26.41791392,112.6606481,1/24/1994,1.2,-0.438,0.37,0.21
1/25/1994,13.75281435,26.6768667,54.69169846,21.77822935,10.80114087,34.51015926,5.333058891,62.22601619,40.43927559,26.58558756,112.3703582,1/25/1994,1.2,-0.258,-0.04,-0.01
1/26/1994,13.63278979,26.51453282,56.48814111,23.75004201,11.01716369,34.51015926,5.333058891,61.9777741,39.63049008,25.28145923,112.8229963,1/26/1994,1.2,0.402,-0.1,-0.15
1/27/1994,13.25271201,26.9744788,58.7835956,24.25035268,11.12603919,35.05505651,5.028660553,63.79821607,40.03488284,25.93352339,113.6518907,1/27/1994,1.2,0.732,0.32,-0.73
1/28/1994,13.25271201,27.10975703,58.7835956,24.25035268,10.80114087,35.05505651,5.028660553,62.39151091,39.90008525,26.3620227,114.132515,1/28/1994,1.2,0.422,0.1,0.05
1/31/1994,13.25271201,27.2720909,60.08102641,24.25035268,11.23318651,35.78158618,5.028660553,64.04645815,40.43927559,27.85245508,114.821665,1/31/1994,1.2,0.602,0.55,-0.05
2/1/1994,13.88284096,26.6768667,57.93527546,25.22154399,11.66523214,35.41832134,4.870373417,63.79821607,41.24806111,27.68478144,114.5590243,2/1/1994,1.1,-0.229,-0.13,0.36
2/2/1994,14.3829433,27.40736913,58.43428731,25.72185467,11.55635664,36.50811585,5.63745723,64.79118441,41.11326352,28.67219289,115.0538392,2/2/1994,1.1,0.431,0.01,-0.07
2/3/1994,14.75301903,27.73203688,57.38636243,26.22216534,11.88125496,36.32648343,5.479170094,66.28063692,41.38285869,28.82123613,114.8136278,2/3/1994,1.1,-0.209,0.1,0.11
2/4/1994,14.12289008,27.56970301,55.93922807,24.25035268,11.23318651,36.50811585,5.333058891,64.95667913,41.65245386,28.50451925,112.2266162,2/4/1994,1.1,-2.279,0.27,0.25
2/7/1994,14.50296786,27.86731511,56.28853637,25.22154399,11.44920932,36.87138068,5.333058891,65.86690011,43.00042971,27.34943415,112.5761843,2/7/1994,1.1,0.311,0.04,-0.48
2/8/1994,14.50296786,29.97765548,55.73962333,25.22154399,11.23318651,36.68974826,5.479170094,66.44613165,42.59603696,26.86504363,112.6674079,2/8/1994,1.1,0.081,0.2,0.66
2/9/1994,14.75301903,29.68004337,54.84140201,25.72185467,11.01716369,35.05505651,5.479170094,65.45316331,43.80921523,27.34943415,113.1540524,2/9/1994,1.1,0.431,-0.08,0.34
2/10/1994,15.0030702,29.5177095,53.44416884,26.22216534,11.44920932,35.05505651,5.783568432,63.05348981,44.21360798,27.5171078,112.4333033,2/10/1994,1.1,-0.639,-0.26,0.48
